folio,hog_num_personas_o98,jefe_edad_o98,hog_num_young_o98,hog_mean_sick_o98,hog_num_schoolage_o98,hog_mean_missed_o98,hog_num_personas_n99,jefe_edad_n99,hog_num_young_n99,hog_mean_sick_n99,hog_num_schoolage_n99,hog_mean_missed_n99,hog_income_o98,jefe_ag_worker_o98,jefe_dialect_o98,jefe_nivel_esc_o98,jefe_grado_esc_o98,jefe_ms_o98,jefe_hs_o98,hog_gasto_o98,hog_gasto_n99,hog_grado_pobreza,hog_indice_pobreza,hog_contba,hog_treatment
621487,5,27,2,0,1,0,5,28,2,1,1,0,200,TRUE,2,2,4,FALSE,FALSE,200,150,4,-0.09034,2,FALSE
621497,7,32,2,7,3,0,8,31,3,1.3333333333333333,3,0,150,TRUE,2,2,2,FALSE,FALSE,150,120,4,-0.09034,2,FALSE
621502,7,30,2,2,1,0,6,31,3,2.6666666666666665,1,0,999,FALSE,2,2,3,FALSE,FALSE,9888,90,4,-0.09034,2,FALSE
621504,10,35,4,2.25,4,0,11,36,4,1.75,5,0,200,TRUE,2,2,5,FALSE,FALSE,200,130,4,-0.09034,2,FALSE
621505,10,37,2,1,5,1.6,10,37,2,0,5,0,300,TRUE,2,2,1,FALSE,FALSE,300,190,4,-0.09034,2,FALSE
621507,10,44,4,6,4,0,10,44,3,7,3,0,250,TRUE,2,2,1,FALSE,FALSE,250,80,4,-0.09034,2,FALSE
621595,8,43,1,0,4,0,7,44,1,0,4,0,120,TRUE,2,2,3,FALSE,FALSE,120,200,4,-0.09034,2,FALSE
621597,8,70,2,4,3,0,7,73,2,4.5,2,0,150,TRUE,2,2,4,FALSE,FALSE,150,200,4,-0.09034,2,FALSE
621601,8,59,3,0,1,0,8,51,1,0,3,33,100,TRUE,2,2,3,FALSE,FALSE,100,250,4,-0.09034,2,FALSE
621606,8,43,2,0,4,0,8,45,2,0,3,0,180,TRUE,2,2,2,FALSE,FALSE,180,200,4,-0.09034,2,FALSE
621609,14,30,4,0,7,1,12,30,3,0,6,0,290,TRUE,2,2,2,FALSE,FALSE,290,250,4,-0.09034,2,FALSE
621627,5,34,1,15,3,0,5,36,1,0,2,0,200,FALSE,2,2,2,FALSE,FALSE,200,100,4,-0.09034,2,FALSE
621631,9,41,1,14,5,1,9,41,1,0,5,0,200,TRUE,2,2,4,FALSE,FALSE,200,130,4,-0.09034,2,FALSE
621633,6,41,3,0,2,0,5,42,1,0,2,0,100,TRUE,2,2,1,FALSE,FALSE,100,150,4,-0.09034,2,FALSE
621807,4,32,1,3,1,0,4,33,1,4,1,0,200,TRUE,2,2,2,FALSE,FALSE,200,200,4,-0.04683,2,FALSE
621952,4,26,1,0,1,0,4,26,1,0,1,0,200,TRUE,2,3,2,TRUE,FALSE,200,200,4,-0.04683,2,FALSE
621958,6,39,1,0,4,0,6,39,1,0,3,0,100,TRUE,2,2,4,FALSE,FALSE,100,200,4,-0.04683,2,FALSE
621961,6,44,1,0,3,0,6,45,1,0,3,0,150,FALSE,2,2,2,FALSE,FALSE,150,100,4,-0.04683,2,FALSE
621973,5,29,2,4,1,0,5,31,2,0,1,0,100,TRUE,2,2,4,FALSE,FALSE,100,200,4,-0.04683,2,FALSE
621975,6,35,1,2,3,0,6,36,1,0,3,0,60,TRUE,2,2,2,FALSE,FALSE,60,150,4,-0.04683,2,FALSE
621979,7,29,3,0,3,0,7,30,1,0,4,0,50,FALSE,2,2,3,FALSE,FALSE,50,180,4,-0.04683,2,FALSE
621982,4,29,1,3,1,0,4,30,1,0,1,99,170,FALSE,2,2,6,FALSE,FALSE,170,150,4,-0.04683,2,FALSE
621985,6,33,2,2,2,0,6,33,2,0,2,0,200,TRUE,2,2,6,FALSE,FALSE,200,200,4,-0.04683,2,FALSE
623438,6,28,1,0,3,0,6,28,1,0,3,0,100,TRUE,2,2,1,FALSE,FALSE,100,90,5,0.41296,1,TRUE
623447,6,26,2,0,2,0,6,26,1,0,3,0,150,TRUE,2,2,1,FALSE,FALSE,150,100,5,0.41296,1,TRUE
623451,5,30,1,0,2,0,5,30,1,3,2,0,120,TRUE,2,3,3,TRUE,FALSE,120,100,5,0.41296,1,TRUE
623454,5,25,2,0,1,0,5,27,2,0,1,2,100,TRUE,2,1,3,FALSE,FALSE,100,100,5,0.41296,1,TRUE
623455,8,50,3,0,2,0,5,52,2,5,1,0,130,TRUE,2,3,1,TRUE,FALSE,130,150,5,0.41296,1,TRUE
623476,5,36,1,0,1,0,5,38,1,0,1,0,150,FALSE,2,5,1,TRUE,TRUE,150,100,5,0.41296,1,TRUE
623481,4,38,1,0,1,0,4,38,1,0,1,0,150,TRUE,2,2,3,FALSE,FALSE,150,200,5,0.41296,1,TRUE
623484,6,34,2,0,3,0,6,34,1,3,3,0,120,TRUE,2,2,3,FALSE,FALSE,120,130,5,0.41296,1,TRUE
623486,7,74,1,0,2,0,7,76,1,0,2,0,100,TRUE,1,2,1,FALSE,FALSE,100,140,5,0.41296,1,TRUE
623491,8,36,3,1,3,0,8,37,3,0,3,0,170,TRUE,2,2,3,FALSE,FALSE,170,150,5,0.41296,1,TRUE
623724,11,41,4,0,5,0.4,9,41,2,0,5,0,70,TRUE,1,2,2,FALSE,FALSE,70,200,5,1.19047,2,FALSE
623725,5,71,1,0,1,0,9,71,3,0,1,0,150,FALSE,1,2,3,FALSE,FALSE,150,200,5,1.19047,2,FALSE
623788,5,37,1,4,2,0,5,38,1,0,2,0,160,TRUE,2,2,2,FALSE,FALSE,160,200,5,1.19047,2,FALSE
623807,6,33,2,0,2,7.5,6,34,2,1.5,2,1,30,TRUE,1,2,3,FALSE,FALSE,30,80,5,1.19047,2,FALSE
623808,8,72,1,0,3,0,8,75,1,4,3,2,30,TRUE,1,2,2,FALSE,FALSE,30,100,5,1.19047,2,FALSE
623809,6,35,3,0,1,0,7,36,3,4,2,0,50,TRUE,1,1,3,FALSE,FALSE,50,60,5,1.19047,2,FALSE
623824,6,42,1,0,3,0,7,48,2,6.5,2,0,70,TRUE,1,2,3,FALSE,FALSE,70,90,5,1.19047,2,FALSE
623829,6,33,2,4,2,1,6,35,2,0,2,0,600,TRUE,1,2,1,FALSE,FALSE,600,120,5,1.19047,2,FALSE
623837,7,53,1,0,1,3,7,54,1,0,1,0,30,TRUE,1,3,2,TRUE,FALSE,30,250,5,1.19047,2,FALSE
623838,9,36,2,0,4,1.5,8,37,2,3.5,3,33.666666666666664,30,TRUE,1,2,6,FALSE,FALSE,30,150,5,1.19047,2,FALSE
623844,7,44,2,0,3,0,7,44,2,7.5,3,0,100,TRUE,1,1,1,FALSE,FALSE,100,100,5,1.19047,2,FALSE
623846,6,55,1,3,2,0,5,60,1,3,2,0,100,TRUE,1,2,1,FALSE,FALSE,100,80,5,1.19047,2,FALSE
623847,4,27,1,2,1,0,5,29,2,1.5,1,0,100,TRUE,1,3,3,TRUE,FALSE,100,50,5,1.19047,2,FALSE
623861,8,40,2,0,4,0,8,33,1,0,4,0,100,TRUE,1,2,3,FALSE,FALSE,100,130,5,1.19047,2,FALSE
623867,5,31,2,0,1,0,6,33,3,0,1,0,150,TRUE,1,2,6,FALSE,FALSE,150,120,5,1.19047,2,FALSE
623869,5,73,2,9,1,0,6,NA,2,1,2,0,150,TRUE,1,3,3,TRUE,FALSE,150,150,5,1.19047,2,FALSE
623874,8,53,4,0,3,0,8,53,3,0,2,0,100,TRUE,1,2,6,FALSE,FALSE,100,150,5,1.19047,2,FALSE
623888,9,44,2,0,4,0,9,46,2,0,3,0,1,TRUE,1,2,1,FALSE,FALSE,1,150,5,1.19047,2,FALSE
623891,8,34,2,0,5,0,8,35,1,0,4,0,80,TRUE,1,1,1,FALSE,FALSE,80,100,5,1.19047,2,FALSE
623908,5,31,1,0,2,0,5,39,1,0,2,0,100,TRUE,1,2,3,FALSE,FALSE,100,150,5,1.19047,2,FALSE
623918,8,38,2,2,4,0,8,37,1,0,5,0,100,TRUE,1,2,1,FALSE,FALSE,100,200,5,1.19047,2,FALSE
623931,6,35,2,2.5,2,1.5,6,35,2,0,2,0,50,TRUE,1,2,5,FALSE,FALSE,50,100,5,1.19047,2,FALSE
623933,4,31,1,0,1,2,4,32,1,0,1,0,40,FALSE,1,2,3,FALSE,FALSE,40,50,5,1.19047,2,FALSE
623934,6,34,1,0,3,0,7,36,1,0,4,0,130,TRUE,1,2,3,FALSE,FALSE,130,130,5,1.19047,2,FALSE
627251,8,48,2,3.5,4,0,8,42,1,0,4,0,15,FALSE,1,2,1,FALSE,FALSE,15,120,5,0.6791,1,TRUE
627252,7,46,1,0,3,0,8,46,1,0,3,0,100,TRUE,1,2,3,FALSE,FALSE,100,100,5,0.6791,1,TRUE
627254,8,34,2,0,4,0,8,31,2,1.5,4,0,80,FALSE,1,2,6,FALSE,FALSE,80,130,5,0.6791,1,TRUE
627255,6,27,2,0,2,0,6,28,1,5,3,0,80,FALSE,1,2,1,FALSE,FALSE,80,180,5,0.6791,1,TRUE
627258,10,57,5,0,4,0,11,59,1,0,6,0,100,FALSE,2,1,1,FALSE,FALSE,100,250,5,0.6791,1,TRUE
627264,7,34,1,0,4,2.75,7,35,1,0,4,0,200,FALSE,1,2,3,FALSE,FALSE,200,300,5,0.6791,1,TRUE
627271,5,29,2,0,1,0,5,31,1,0,2,0,50,FALSE,1,1,2,FALSE,FALSE,50,120,5,0.6791,1,TRUE
627275,11,41,3,0,4,0,11,42,2,0,5,0,350,TRUE,1,2,3,FALSE,FALSE,350,450,5,0.6791,1,TRUE
627278,8,32,3,1,3,0,8,32,2,0,4,0,30,FALSE,1,2,1,FALSE,FALSE,30,150,5,0.6791,1,TRUE
630516,7,46,1,0,4,0,7,46,1,0,4,0,100,TRUE,2,2,3,FALSE,FALSE,100,250,5,1.05746,1,TRUE
630520,8,44,2,0,4,0,8,45,1,4,4,0,200,TRUE,2,2,6,FALSE,FALSE,200,150,5,1.05746,1,TRUE
630522,5,25,2,0,1,0,5,27,2,0,1,0,120,FALSE,2,2,1,FALSE,FALSE,120,120,5,1.05746,1,TRUE
630528,6,28,1,0,3,0,6,30,1,0,3,3,100,TRUE,2,2,2,FALSE,FALSE,100,150,5,1.05746,1,TRUE
630535,8,33,2,1.5,4,0,8,40,2,4,4,4.75,150,TRUE,2,2,4,FALSE,FALSE,150,200,5,1.05746,1,TRUE
630542,3,35,1,7,1,0,3,37,1,3,1,6,30,TRUE,2,2,6,FALSE,FALSE,30,80,5,1.05746,1,TRUE
630711,9,38,1,8,5,0,10,40,2,0,4,0,95,FALSE,2,2,2,FALSE,FALSE,95,180,5,1.05746,1,TRUE
630719,10,41,1,0,4,11.25,6,43,1,0,3,0.6666666666666666,400,FALSE,2,2,2,FALSE,FALSE,400,360,5,1.05746,1,TRUE
630720,5,28,2,1,1,0,5,30,2,1,1,0,180,TRUE,2,2,2,FALSE,FALSE,180,200,5,1.05746,1,TRUE
631006,4,23,1,0,1,0,4,25,1,0,1,0,200,TRUE,2,2,3,FALSE,FALSE,200,150,5,1.14156,1,TRUE
631019,7,26,4,0,2,0,7,27,2,0,3,0,100,TRUE,2,1,1,FALSE,FALSE,100,150,5,1.14156,1,TRUE
631023,6,34,2,0,2,0,6,37,1,4,3,0,170,TRUE,2,2,2,FALSE,FALSE,170,100,5,1.14156,1,TRUE
631025,10,45,1,0,5,0,10,46,1,0,4,0,150,TRUE,2,2,2,FALSE,FALSE,150,150,5,1.14156,1,TRUE
631026,8,51,1,0,4,0,8,55,1,1,4,0,150,TRUE,2,2,2,FALSE,FALSE,150,150,5,1.14156,1,TRUE
632287,5,43,1,0,4,0,6,45,1,0,3,0,60,TRUE,1,1,1,FALSE,FALSE,60,50,5,1.33067,1,TRUE
632288,11,63,1,0,6,0,11,64,2,0,4,0,150,TRUE,1,2,3,FALSE,FALSE,150,100,5,1.33067,1,TRUE
632289,9,42,3,0,4,0,9,44,2,0,4,0,150,TRUE,1,2,1,FALSE,FALSE,150,50,5,1.33067,1,TRUE
632294,10,45,4,0,4,0,9,48,1,0,3,0,150,TRUE,1,2,6,FALSE,FALSE,150,100,5,1.33067,1,TRUE
632342,7,27,2,0,2,0,5,29,1,0,2,0,100,TRUE,1,2,3,FALSE,FALSE,100,100,5,1.33067,1,TRUE
632344,9,58,1,0,4,0,9,59,1,0,4,0,150,TRUE,1,2,3,FALSE,FALSE,150,200,5,1.33067,1,TRUE
632345,9,54,2,0,4,0,8,57,1,0,4,0,300,FALSE,1,1,1,FALSE,FALSE,300,200,5,1.33067,1,TRUE
632346,6,30,3,0,2,0,6,31,2,7,2,0,120,TRUE,1,1,1,FALSE,FALSE,120,130,5,1.33067,1,TRUE
632347,11,78,2,0,6,0,10,79,2,0,5,0,150,FALSE,1,3,1,TRUE,FALSE,150,180,5,1.33067,1,TRUE
632349,7,32,2,0,2,0,7,33,2,1.5,2,0,120,TRUE,1,2,1,FALSE,FALSE,120,150,5,1.33067,1,TRUE
632532,4,34,2,0,1,0,4,35,1,0,1,0,150,TRUE,2,1,2,FALSE,FALSE,150,150,4,0.00728,2,FALSE
634002,11,38,4,0,7,0,12,39,2,0,7,0,100,TRUE,2,2,2,FALSE,FALSE,100,250,5,0.21184,1,TRUE
634006,9,36,2,4,3,0,6,38,1,0,3,0,150,TRUE,2,2,2,FALSE,FALSE,150,100,5,0.21184,1,TRUE
634008,9,44,2,0,5,0,8,44,2,0,4,0,0,TRUE,2,2,5,FALSE,FALSE,0,100,5,0.21184,1,TRUE
634022,8,35,1,0,5,0,8,37,1,4,5,0,150,TRUE,2,1,1,FALSE,FALSE,150,300,5,0.21184,1,TRUE
634025,11,48,2,0,5,0,11,47,1,0,6,0,350,TRUE,2,2,3,FALSE,FALSE,350,200,5,0.21184,1,TRUE
634031,7,55,1,0,2,0,7,55,1,0,2,0,170,TRUE,2,2,3,FALSE,FALSE,170,200,5,0.21184,1,TRUE
634036,11,43,4,0.5,4,0,10,44,3,5.333333333333333,5,0,300,TRUE,2,2,3,FALSE,FALSE,300,400,5,0.21184,1,TRUE
634041,7,33,3,0,2,0,7,35,3,0.6666666666666666,2,0,200,TRUE,2,2,1,FALSE,FALSE,200,200,5,0.21184,1,TRUE
634047,6,41,3,0,3,0,6,42,1,8,3,2,160,TRUE,2,2,2,FALSE,FALSE,160,300,5,0.21184,1,TRUE
634051,6,33,3,0,1,0,7,34,4,0,1,5,180,TRUE,2,2,1,FALSE,FALSE,180,250,5,0.21184,1,TRUE
634054,5,38,2,0,1,0,5,37,2,1.5,1,4,100,TRUE,2,2,6,FALSE,FALSE,100,250,5,0.21184,1,TRUE
634064,6,36,1,3,3,0,7,37,2,0,2,2,250,TRUE,2,2,6,FALSE,FALSE,250,200,5,0.21184,1,TRUE
634085,11,51,2,0,3,0,9,52,1,0,3,0,200,TRUE,2,2,4,FALSE,FALSE,200,500,5,0.21184,1,TRUE
637231,5,28,3,0,1,0,5,30,1,0,2,3.5,100,FALSE,2,2,6,FALSE,FALSE,100,80,5,0.52879,1,TRUE
637769,4,39,2,0,1,0,5,41,1,0,2,0,100,TRUE,2,2,6,FALSE,FALSE,100,100,5,0.52879,1,TRUE
637771,5,30,2,0,1,0,4,31,1,0,1,0,180,TRUE,2,1,1,FALSE,FALSE,180,200,5,0.52879,1,TRUE
637772,5,33,2,0,1,0,5,34,1,4,2,0,200,FALSE,2,2,1,FALSE,FALSE,200,100,5,0.52879,1,TRUE
637783,4,49,2,0,3,0,4,50,1,0,1,0,100,FALSE,2,3,3,TRUE,FALSE,100,80,5,0.52879,1,TRUE
637792,6,32,2,0,2,0,6,33,2,0,2,0,200,TRUE,2,3,3,TRUE,FALSE,200,150,5,0.52879,1,TRUE
637794,9,51,1,0,5,0,9,55,1,0,4,0,130,TRUE,1,2,6,FALSE,FALSE,130,100,5,0.52879,1,TRUE
637808,8,46,2,0,2,0,7,54,2,3,2,0,150,TRUE,2,2,1,FALSE,FALSE,150,150,5,0.52879,1,TRUE
637809,6,25,2,0,2,0,6,30,2,1.5,2,0,200,TRUE,2,2,4,FALSE,FALSE,200,300,5,0.52879,1,TRUE
637813,16,56,6,0,3,0,7,65,1,0,2,0,300,TRUE,2,2,2,FALSE,FALSE,300,200,5,0.52879,1,TRUE
637821,4,38,1,0,1,0,4,39,1,0,1,0,150,TRUE,2,1,1,FALSE,FALSE,150,120,5,0.52879,1,TRUE
637829,6,50,1,0,3,0,7,51,1,0,4,0,200,TRUE,2,2,3,FALSE,FALSE,200,150,5,0.52879,1,TRUE
637832,6,73,1,7,1,0,7,74,2,1,1,0,200,TRUE,1,2,5,FALSE,FALSE,200,120,5,0.52879,1,TRUE
637833,11,47,3,0,6,0,11,46,1,0,7,0,200,TRUE,2,2,3,FALSE,FALSE,200,250,5,0.52879,1,TRUE
637846,6,50,1,0,3,0,5,51,1,0,3,0,80,TRUE,1,2,5,FALSE,FALSE,80,150,5,0.52879,1,TRUE
637848,4,29,3,0,1,0,4,30,1,0,2,0,80,TRUE,1,3,3,TRUE,FALSE,80,150,5,0.52879,1,TRUE
637849,6,52,1,0,2,0,7,51,1,0,2,0,100,FALSE,2,2,3,FALSE,FALSE,100,100,5,0.52879,1,TRUE
637853,12,39,1,0,8,0,11,39,2,0.5,7,0,200,FALSE,1,3,1,TRUE,FALSE,200,200,5,0.52879,1,TRUE
637878,7,98,1,8,2,0,9,99,2,0,3,0,150,FALSE,2,2,3,FALSE,FALSE,150,200,5,0.52879,1,TRUE
637881,4,50,1,0,2,0,4,50,1,0,1,0,999,FALSE,2,2,3,FALSE,FALSE,9888,140,5,0.52879,1,TRUE
637902,6,33,3,0,3,0,6,32,1,0,3,0,250,FALSE,2,2,2,FALSE,FALSE,250,150,5,0.52879,1,TRUE
637903,9,44,2,0,3,0,7,45,2,0,2,0,170,TRUE,2,3,2,TRUE,FALSE,170,240,5,0.52879,1,TRUE
637907,6,38,2,0,2,2,6,40,1,0,3,0.3333333333333333,100,TRUE,2,2,6,FALSE,FALSE,100,100,5,0.52879,1,TRUE
638213,4,31,2,1.5,1,0,4,31,1,5,1,0,100,FALSE,2,2,4,FALSE,FALSE,100,150,4,0.00728,2,FALSE
638215,6,33,2,0,2,0,6,34,1,4,3,0,100,TRUE,2,2,5,FALSE,FALSE,100,200,4,0.00728,2,FALSE
638298,6,43,2,0,1,0,6,45,1,0,1,0,80,TRUE,1,2,3,FALSE,FALSE,80,80,5,1.63781,2,FALSE
638299,7,39,2,4,5,0,7,39,1,0,4,0,80,TRUE,1,2,3,FALSE,FALSE,80,60,5,1.63781,2,FALSE
638301,5,43,2,0,1,0,5,46,1,0,2,0,50,TRUE,1,2,5,FALSE,FALSE,50,80,5,1.63781,2,FALSE
638303,7,40,1,6,3,0,7,40,1,1,3,0,70,TRUE,1,1,1,FALSE,FALSE,70,120,5,1.63781,2,FALSE
638332,5,29,3,0,1,0,5,29,3,0,1,0,100,FALSE,1,2,3,FALSE,FALSE,100,80,5,1.63781,2,FALSE
638334,7,46,1,0,3,0,8,46,2,0,3,0,50,TRUE,1,2,1,FALSE,FALSE,50,80,5,1.63781,2,FALSE
638337,9,43,1,0,5,0,9,43,1,0,5,0,50,TRUE,1,2,1,FALSE,FALSE,50,120,5,1.63781,2,FALSE
638345,8,36,2,0,4,0,9,38,2,0,4,0,30,TRUE,1,3,2,TRUE,FALSE,30,80,5,1.63781,2,FALSE
638347,9,41,3,0,5,0,10,40,3,0,5,0,100,TRUE,1,2,1,FALSE,FALSE,100,100,5,1.63781,2,FALSE
638354,5,38,2,8,1,0,5,41,2,0,1,1,35,TRUE,1,2,1,FALSE,FALSE,35,80,5,1.63781,2,FALSE
638376,7,36,4,0,1,0,7,38,2,0,3,0,60,TRUE,1,2,6,FALSE,FALSE,60,150,5,1.63781,2,FALSE
638377,9,45,1,0,5,0,9,47,1,0,4,0,999,TRUE,1,2,2,FALSE,FALSE,9888,80,5,1.63781,2,FALSE
638378,9,46,2,0,4,0,9,46,1,0,5,0.6,999,TRUE,1,2,3,FALSE,FALSE,9888,80,5,1.63781,2,FALSE
638384,6,49,1,0,1,0,6,52,1,0,1,0,999,FALSE,1,2,5,FALSE,FALSE,9888,100,5,1.63781,2,FALSE
638386,9,44,1,0,7,0,7,46,1,2,4,0,70,TRUE,1,3,1,TRUE,FALSE,70,120,5,1.63781,2,FALSE
640003,7,33,2,0,5,4.6,8,33,1,4,5,0,250,FALSE,2,2,2,FALSE,FALSE,250,200,5,0.15589,1,TRUE
640011,5,39,1,8,2,7,5,30,1,0,2,0,150,TRUE,2,1,2,FALSE,FALSE,150,200,5,0.15589,1,TRUE
640013,10,56,1,0,5,1.4,8,57,2,3.5,2,1.5,150,TRUE,2,2,6,FALSE,FALSE,150,700,5,0.15589,1,TRUE
640016,8,39,1,15,4,0.5,7,40,1,0,4,0,200,TRUE,2,2,2,FALSE,FALSE,200,300,5,0.15589,1,TRUE
640021,6,41,1,8,3,0,6,42,1,0,3,6.666666666666667,300,FALSE,2,2,2,FALSE,FALSE,300,360,5,0.15589,1,TRUE
640028,9,54,3,1.6666666666666667,5,0,10,55,3,0,5,0,250,FALSE,2,2,4,FALSE,FALSE,250,250,5,0.15589,1,TRUE
640031,8,33,2,11.5,5,3,8,34,2,0,4,0,350,FALSE,2,2,5,FALSE,FALSE,350,350,5,0.15589,1,TRUE
640036,8,53,2,10,5,2.4,9,55,1,7,4,0,100,FALSE,2,2,6,FALSE,FALSE,100,300,5,0.15589,1,TRUE
640040,6,31,1,0,3,0,6,36,1,0,3,0,120,TRUE,1,2,5,FALSE,FALSE,120,90,5,0.58071,1,TRUE
640090,8,36,2,2.5,5,0,7,37,2,0,3,0,100,TRUE,1,2,6,FALSE,FALSE,100,80,5,0.58071,1,TRUE
640111,6,32,2,3.5,2,0,6,32,1,4,3,0,200,TRUE,2,2,2,FALSE,FALSE,200,150,5,0.86739,1,TRUE
640113,6,26,2,1,2,0,7,36,2,0,3,0,200,TRUE,2,2,4,FALSE,FALSE,200,150,5,0.86739,1,TRUE
640120,9,43,1,0,3,0,6,44,1,0,3,0,100,FALSE,1,2,5,FALSE,FALSE,100,100,5,0.58071,1,TRUE
640174,4,32,2,4,1,0,5,33,3,0,1,0,300,FALSE,2,2,3,FALSE,FALSE,300,300,4,-0.00778,1,TRUE
640180,6,36,2,2.5,2,0,6,37,1,2,3,0,60,TRUE,2,2,2,FALSE,FALSE,60,100,4,-0.18987,1,TRUE
640190,5,29,1,0,2,0,5,33,1,2,2,0,150,TRUE,2,2,3,FALSE,FALSE,150,100,4,-0.18987,1,TRUE
640216,8,40,1,0,6,0,7,39,1,0,3,0,80,TRUE,1,3,2,TRUE,FALSE,80,100,5,1.15292,1,TRUE
640217,13,51,5,0,2,0,11,53,2,0,3,0,200,FALSE,2,1,2,FALSE,FALSE,200,250,4,-0.00778,1,TRUE
640221,7,40,2,0,4,0.5,7,40,1,0,4,0,200,FALSE,2,1,2,FALSE,FALSE,200,250,4,-0.00778,1,TRUE
640227,9,39,2,1,4,0,9,40,1,0,4,0,150,FALSE,2,2,2,FALSE,FALSE,150,250,4,-0.00778,1,TRUE
640233,7,39,1,5,3,0,5,NA,1,0,2,0,250,TRUE,2,2,2,FALSE,FALSE,250,270,4,-0.00778,1,TRUE
640235,7,56,1,0,3,0,7,56,1,0,2,0,150,TRUE,2,2,2,FALSE,FALSE,150,100,4,-0.00778,1,TRUE
640250,4,27,1,0,1,0,4,27,1,0,1,0,60,TRUE,1,1,2,FALSE,FALSE,60,50,5,0.58071,1,TRUE
640260,9,36,2,3.5,3,0,8,42,1,0,4,0,80,TRUE,1,2,4,FALSE,FALSE,80,70,5,0.58071,1,TRUE
640300,6,38,1,0,2,0,4,40,1,0,1,0,150,TRUE,1,2,6,FALSE,FALSE,150,70,5,0.58071,1,TRUE
640310,8,30,1,0,4,0,8,30,1,0,4,0,120,TRUE,1,2,6,FALSE,FALSE,120,150,5,0.58071,1,TRUE
640420,7,29,2,14,3,0,7,30,1,0,4,0,50,TRUE,1,2,5,FALSE,FALSE,50,150,5,0.58071,1,TRUE
640422,9,35,3,6.666666666666667,3,0,8,37,2,0,4,0,200,TRUE,2,2,3,FALSE,FALSE,200,150,4,-0.00778,1,TRUE
640425,10,52,2,20,5,0,11,54,1,0,5,0,200,FALSE,2,2,1,FALSE,FALSE,200,400,4,-0.00778,1,TRUE
640430,7,31,2,1.5,2,0,7,32,2,1.5,2,0,250,FALSE,2,1,2,FALSE,FALSE,250,250,5,0.58071,1,TRUE
640440,5,25,2,0,1,0,6,27,3,0,1,0,30,FALSE,2,1,2,FALSE,FALSE,30,50,5,0.58071,1,TRUE
640463,10,42,3,0,4,0,10,44,3,0,4,0,150,TRUE,2,2,6,FALSE,FALSE,150,300,4,-0.00778,1,TRUE
640471,5,29,1,3,2,0,5,29,1,3,2,0,200,FALSE,2,3,3,TRUE,FALSE,200,200,4,-0.00778,1,TRUE
640472,6,32,2,0,2,0,6,32,1,0,3,0,100,TRUE,2,2,6,FALSE,FALSE,100,200,4,-0.00778,1,TRUE
640475,7,34,2,0,3,0,7,34,2,0,3,0,200,TRUE,2,2,2,FALSE,FALSE,200,350,4,-0.00778,1,TRUE
640480,9,33,3,4,5,0,9,34,3,0,4,1,100,TRUE,1,2,3,FALSE,FALSE,100,100,5,0.58071,1,TRUE
640484,7,35,1,0,2,0,7,37,1,0,2,0,250,TRUE,2,2,1,FALSE,FALSE,250,200,4,-0.00778,1,TRUE
640489,5,56,4,0,1,0,7,58,2,0,1,0,150,TRUE,2,2,2,FALSE,FALSE,150,350,4,-0.00778,1,TRUE
640500,6,69,2,0,1,0,7,70,2,0,1,0,200,TRUE,1,2,3,FALSE,FALSE,200,100,5,0.58071,1,TRUE
640579,7,37,1,3,3,0,7,38,1,0,3,0,200,FALSE,2,2,2,FALSE,FALSE,200,250,5,0.08411,1,TRUE
640645,6,36,2,3,3,2,7,37,2,0,3,0,300,FALSE,2,2,2,FALSE,FALSE,300,500,5,0.08411,1,TRUE
640651,5,30,2,4.5,1,0,5,31,1,0,2,0,300,FALSE,2,2,1,FALSE,FALSE,300,300,5,0.08411,1,TRUE
640652,5,36,1,0,2,2.5,5,37,1,7,2,0,300,FALSE,2,2,5,FALSE,FALSE,300,200,5,0.08411,1,TRUE
640654,9,42,1,0,6,0,8,42,1,14,3,0,250,TRUE,2,2,3,FALSE,FALSE,250,300,5,0.08411,1,TRUE
640668,9,43,2,0,4,0,9,45,1,0,3,0,900,TRUE,2,7,3,TRUE,TRUE,900,180,5,0.08411,1,TRUE
641030,9,39,2,0,3,0,9,41,1,0,4,0,150,TRUE,1,2,4,FALSE,FALSE,150,150,5,0.41486,1,TRUE
641060,6,40,1,0,3,0,7,42,2,1.5,3,0,150,TRUE,1,3,3,TRUE,FALSE,150,100,5,0.41486,1,TRUE
641070,8,29,2,4,3,0,10,32,3,10,3,0,50,TRUE,1,2,2,FALSE,FALSE,50,200,5,0.41486,1,TRUE
641086,6,54,1,8,2,0,6,50,1,0,2,0,150,FALSE,2,2,5,FALSE,FALSE,150,180,5,0.6323,1,TRUE
641095,4,27,1,0,1,0,4,28,1,0,1,0,300,TRUE,2,1,2,FALSE,FALSE,300,200,5,0.6323,1,TRUE
641121,4,30,1,4,1,0,4,30,1,0,1,0,200,TRUE,2,2,5,FALSE,FALSE,200,150,5,0.6323,1,TRUE
641127,4,35,1,0,1,0,4,36,1,0,1,0,140,FALSE,2,2,5,FALSE,FALSE,140,250,5,0.6323,1,TRUE
641129,6,40,2,2.5,3,4.666666666666667,5,NA,1,7,3,1.6666666666666667,300,TRUE,2,1,3,FALSE,FALSE,300,300,5,0.6323,1,TRUE
641136,7,45,1,3,6,0,7,47,1,0,4,0,200,TRUE,2,2,3,FALSE,FALSE,200,400,5,0.6323,1,TRUE
