id8102,year,poor_support,mid_support,rich_support,question_text,policy_change
355,1985,0.6715457439422607,0.7571208477020264,0.6944818496704102,"Now, to cut the size of the federal deficit, would you favor or oppose (READ EACH ITEM)? Item: A 10% surcharge or increase on corporate federal income taxes",1
356,1985,0.3634580969810486,0.5129926204681396,0.5305266976356506,"Now let me ask you about key provisions of the deficit reduction proposal offered by President Reagan and Senate Republican leaders. For each, tell me if you favor or oppose that provision. Item: Eliminating federal spending for the Amtrak railroad system",0
360,1985,0.2558864951133728,0.4079482555389404,0.5156214237213135,"It has been suggested that one way to cut the federal deficit is to put a limit on cost-of-living allowances that are now given to those who receive benefits through Social Security and other programs. Would you favor or oppose strictly limiting cost-of-living allowances on (READ EACH ITEM) to 2%, even if the cost of living goes up more than that? Item: Federal civilian and military pension programs",0
361,1985,0.3109232783317566,0.4008606076240539,0.4722154140472412,"Now let me ask you about key provisions of the deficit reduction proposal offered by President Reagan and Senate Republican leaders. For each, tell me if you favor or oppose that provision.  Item: Terminating federal revenue- sharing for cities",1
362,1985,0.1855033040046692,0.2685756087303161,0.3863598704338074,"It has been suggested that one way to cut the federal deficit is to put a limit on cost-of-living allowances that are now given to those who receive benefits through Social Security and other programs. Would you favor or oppose strictly limiting cost-of-living allowances on (READ EACH ITEM) to 2%, even if the cost of living goes up more than that? Item: Veterans’ pension programs",0
370,1985,0.1349276900291443,0.2021056413650512,0.2957575917243957,"It has been suggested that one way to cut the federal deficit is to put a limit on cost-of-living allowances that are now given to those who receive benefits through Social Security and other programs. Would you favor or oppose strictly limiting cost-of-living allowances on (READ EACH ITEM) to 2%, even if the cost of living goes up more than that? Item: Social Security",0
397,1985,0.2530174255371094,0.271543800830841,0.3160995244979858,"Now let me ask you about some specific provisions of the new Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: Taxing the first $10 per month of employer-paid health insurance premiums",0
399,1985,0.6070375442504883,0.7344709634780884,0.7632327675819397,"Now let me ask you about some specific provisions of the new Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: Full deduction for mortgage interest on principal residence, but limited deduction for mortgage interest on second homes",1
400,1985,0.4415678977966308,0.5498547554016113,0.6971789002418518,"Now let me ask you about some specific provisions of the new Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: A maximum individual income tax of 35%",1
403,1985,0.5189062356948853,0.4834991097450256,0.4560227990150451,"Now let me ask you about some specific provisions of the new Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: Repeal of the investment tax credit",1
404,1985,0.5942400693893433,0.6253942251205444,0.71562659740448,"Now let me ask you about some specific provisions of the new Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: Capital gains tax reduced to a 17.5% maximum level",0
405,1985,0.4936415553092956,0.5934097766876221,0.6661691665649414,"Now let me ask you about some specific provisions of the new Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: Deduction of consumer interest charges up to $5,000 over investment income",0
406,1985,0.743777871131897,0.8855563998222351,0.8832919597625732,"Now let me ask you about some specific provisions of the new Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: Increasing the maximum IRA contribution for married couples from $2,000 to $4,000",0
407,1985,0.4241886138916015,0.4390220642089844,0.5816978216171265,"Now let me ask you about some specific provisions of the new Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: Allow corporations to deduct 10% of dividend payments to shareholders",1
408,1985,0.5641686916351318,0.7621949911117554,0.7653772830963135,"Now let me ask you about some specific provisions of the new Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: Strict limits on corporation expense accounts, including sports tickets",0
409,1985,0.2959670424461365,0.2364450097084045,0.3373326063156128,"Now let me ask you about some specific provisions of the new Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: Allow oil and gas companies to write off all unproductive drilling costs in the same year and keep the depreciation allowance for small wells",1
410,1985,0.7722112536430359,0.83819180727005,0.8765429258346558,"Now let me ask you about some specific provisions of the new Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: Personal exemptions of $2,000, indexed to inflation",1
415,1985,0.4662536382675171,0.4093881845474243,0.3058987259864807,"Now let me ask you about some specific provisions of the Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: No deduction of local and state and income taxes",0
416,1985,0.4301698207855224,0.2882657647132873,0.2267727255821228,"Now let me ask you about some specific provisions of the Reagan proposal for tax simplification. For each, tell me if you would favor or oppose that provision. (READ EACH ITEM) Item: No deduction of local property taxes",0
